64012,Meghna Seeds Crushing Mills Ltd
17976,Royal TeleCam Ltd. O.B.O: Telesurf ISP
134256,Net4U TechnologyPVT. LTD.
134556,BLACKNGREEN MOBILE SOLUTIONS Pvt Ltd.
134251,EMPLOYEES PROVIDENT FUND ORGANISATION
45162,Victorian rail track
134257,Hostaxis Network Private Limited
134449,"Dah Sing Bank, Limited"
134446,Sfera Networks s.r.l.
56202,"Suite no 10, Level 5 C Wing"
131255,Caliber Point Business Solutions Ltd
134452,Jasper Infotech Pvt Ltd.
63885,PT Inovasi Tjaraka Buana
134523,NETWOO TELECOM (HK) LIMITED
9701,viaweb
134552,Geotel Bangladesh IT Ltd.
133122,Heritage Bank Ltd.
133418,CardGate.net Pty Ltd
134280,Alwar Online Pvt. Ltd.
134554,Starnet Communications Sdn Bhd
134270,Planet Wi Fi Private Limited
38522,"Telindo Nusantara, PT"
64058,MD. GOLAM MOSTAFA t/a GMS COMPOSITE KNITING IND. LTD
10770,AT&T Corp.
134662,PT Delora Hosting Media
134281,SugarBox Networks Pvt Ltd
134615,PT Jejaring Cepat Indonesia
4646,SunnyVision Limited
134981,Uber Inc
64037,First n Fast IT Ltd
134614,Universitas Hasanuddin
46047,Politeknik Negeri Sriwijaya
134677,Dromatics Systems Pte Ltd
134676,Santonu Talukder t/a Xenial Broadband
134678,Port Stephens Council
63740,TOCDOSOVN-
10225,Nettlinx Limited
134879,Happynet Solutions Pvt Ltd
134336,VAJRA SATELLITE COMMUNICATIONS INDIA PVT LTD
134686,Krungsri Securities Public Company Limited
131438,VIETNAM POST
134261,Bigtree Entertainment Pvt. Ltd.
134721,KHAADI
58606,Viewbank Rise Networks
135497,Kinetic IT Pty. Ltd.
134284,KPMG Global Delivery Center Private Limited
134707,RoyalCable Flash
64056,Kazila LLC
134344,Fortune Marketing Pvt Ltd
45226,AS for multi homing ISPs at Adelaide HO
131439,VietNam credit information joint stock company
134260,ZERONE Networks pvt ltd
24226,Catalyst.Net Ltd
134709,ULTIMATE COMMUNICATION SOLUTIONS PTY. LTD.
18233,Philippine Telegraph and Telephone Corporation
134710,Three Lights Management and Consultancy Corp.
134747,Peninsula Health
134621,PT Jurnalindo Aksara Grafika
134623,PT. DIGITAL NETWORK ANTANUSA
134708,KINGTEL COMMUNICATIONS LIMITED
134711,Flip TV Services Pty Ltd
43289,I.C.S. Trabia-Network S.R.L.
134712,Pipex Network
24016,Focus Infocom Private Limited
134715,"Ministry of Information & Communications Thimphu, Bhutan"
59339,LeetGeek Pty Ltd
134622,Ekadata Internet Service Provider
134714,Elite Telecom Public Company Limited
134716,Savant Technologies Inc.
137418,Savant Technologies Inc.
137420,Savant Technologies Inc.
59365,Southlink-Communication
134723,Evergreen Online Ltd.
134258,Bhwani Cable and Broadband Services
64044,EP2 Payments Pty Ltd
134670,ACS Business Process Solutions Ltd
64046,Pubali Bank Limited
134722,Universiti Teknikal Malaysia Melaka
38541,Catholic Diocese of Broken Bay AS
134267,Matrix Tech Labs
134728,"DENIZEN TECHNOLOGIES, INC."
134730,EDMI NZ Limited
134733,CENTRALWEST NETWORKS PTY LTD
134624,PT. FUJITSU INDONESIA
46055,PT ROKA LANE ASIA
134628,PT Bina Informasi Optima Solusindo
134298,Conquersoft Communication Pvt. Ltd.
131905,"Japan Registry Services Co., Ltd."
134740,Horizon & Associates
134626,PT. Aristi Jasadata
63756,VSTV-
63734,365 Online technology joint stock company
132015,ITonCloud
136289,SISTOMIC INTERWEBS PVT LTD
9353,"MEDIAWARS co.,ltd."
134749,SPEED TECH ONLINE
58969,Kerala Communicators Cable Limited
132925,
134797,Innet Technologies Sdn Bhd
134803,Intellect Design Arena Limited
131599,Wistron Corporation
134806,Sky View Online
64063,BDconnect.net
56157,One Vision Investment Trading Service Corporation
134633,Direktorat Jenderal Administrasi Hukum Umum
134295,MAKS COMMUNICATIONS PVT. LTD.
57695,Misaka Network LLC
134335,Air Connect Internet Services Pvt ltd
134824,OPTICAL LINK NETWORK
134880,AARAV RAJONLINE INTERNET SERVICS PROVIDER PVT LTD
134620,Pusinfolahta TNI
134841,Rana Javed Kabir t/a Interpid Broadband Communication Company Ltd.
134840,"Myanmar Country Co., Ltd."
59189,"Department of Information Technology & Communication, Rajasthan"
134842,PGAS TELECOMMUNICATIONS INTERNATIONAL PTE. LTD
134845,Wellington International Airport Limited
63561,"China Electronics Technology Cyber Security Co.,LTD"
133968,Logon Broadband
134847,REDtone Data Centre Sdn. Bhd.
134952,"9/9 @Sathorn Building 26 th Floor, South Sathorn Road"
45187,Rackspace IT Hosting AS IT Hosting Provider Hong Kong
134949,ALLCOM NETWORKS PTY LTD
59033,"Esun Technology(Shanghai) Co.,Ltd"
134969,"Building No.14, MindSpace IT Park, Hi-Tec City"
136590,OPENTEXT CORPORATION
134980,Interphone Pty Ltd
134878,GLORIOSA INFOTEL IT SERVICES INDIA PRIVATE LIMITED
134873,ABS BROADBAND SERVICES PVT LTD
134943,RETICULE INFOTECH PVT.LTD
134887,Pyramid Infocom Pvt. Ltd.
134983,BDPEER
58970,SINGH INTERNET SERVICES PVT. LTD.
64075,FAITH ONLINE NETWORK
133542,OSS Infotech Pty Ltd
134986,Sundaram BNP Paribas Home Finance Limited
134995,Y-ZONE
134987,Xtime Asia Pacific Pty Ltd
134988,Gateway Teleport Ltd.
23704,Swiftel Pty Ltd
134859,IMPERIAL TECH SERVICES
135005,"ATA TELECOM Co., Ltd"
135015,SPRITE NETWORKS PTY LTD
135432,ALINK NETWORK SERVICES
64076,CloudSource IT Limited
18243,"Shanghai EaseNet Network Technology Development Co.,Ltd"
134639,Pemerintah Provinsi Kepulauan Bangka Belitung
135002,Singapore Exchange Limited
135009,Singapore Exchange Limited
134998,NGT Networks Pte Ltd
134641,PEMERINTAH KABUPATEN MAGETAN
135900,HaNoi State data center
63732,FIM PLUS DIGITAL JOINT STOCK COMPANY
134861,BroadStar Net India Pvt.Ltd.
134850,WAY 2 INTERNET PRIVATE LIMITED
64077,One Stop Media & Entertainment
134852,AirZone internet Service Pvt. Ltd.
134853,BHIWANI COMMUNICATIONS PVT LTD
134854,Robert Bosch engineering and business solutions private limited
135012,Suan Dusit University
131906,Gap Japan K.K.
135014,Crosspoint Telecom PTE. LTD.
135017,Steadsys Sdn Bhd
135018,Manly Council
135208,Megahertz Internet Network Pvt. Ltd.
135021,STT Connect Pte. Ltd.
134938,CAMPINDIA
134881,JLINK INDIA
45990,Health Insurance Review & Assessment Service
134930,TAMANA WINET PVT LTD
137027,TI Infotech Pvt. Ltd.
134931,One97 Communications Ltd
133838,PT Infotek Global Network
134934,GLAN SOLUTION INDIA PVT LTD
134936,Plex Broadband Pvt Ltd
134932,Shrinathji Netsol (India) Private Limited
135032,PRAN-RFL Group
135035,PT. Orion Data Teknologi
135033,BodiSystems Co. Ltd
135034,Planet Communications Asia Public Company Limited
63733,VIETNAM LEAGUE OF LEGENDS
63735,Hoatoc company limited
136363,Rocknet Internet Services Pvt Ltd
134874,Acme Diginet Corporation Pvt. Ltd
135037,Techno Asia InfoTech Pvt. ltd
7477,SkyMesh Pty Ltd
134863,SP INTERNET TECHNOLOGIES PRIVATE LTD
134862,Ultimate Internet Services Private Limited
135040,Integrated Technology Solutions Limited
134894,log2speedcommunications pvt ltd
135046,One IT Services Pty Ltd
63736,Nam A Commercial Joint Stock Bank
135087,Sweep Internet NZ Limited
135043,DOEN Net Private Limited
135067,"LOGICOM TECHNOLOGY CO.,LIMITED"
135044,MIENTERPRISE PTY LTD
134643,PT Jaya Kartha Solusindo
135050,Acetek Systems Pty Ltd
135048,Singapore Pools (Private) Limited
134875,ZPOINT KOTA
134897,SEVA NETWORKS PVT LTD
135057,SCAD FOUNDATION (HONG KONG) LIMITED
134928,Spiderlink Networks Pvt Ltd
134644,PT Cakrawala Lintas Kepri
135066,Schroders Investment Management (Singapore) Limited
134645,PT Midtrans
17927,"WEBSATMEDIA PTE LTD, Satellite Over IP, Singapore"
135065,National Directorate of Information and Technology
132932,It Things
134867,Sky Hifi internet services pvt ltd
61138,Zappie Host LLC
134870,Cheetah Networks PVT Ltd
7786,"Neustar, Inc"
46059,Universitas Negeri Malang
134648,PT Tidar Lintas Nusa
135071,VIDEO ELEPHANT
132676,Universitas Sriwijaya
38034,CSLOXINFO
24080,Rose IT Solutions
134649,PT Jingdong Indonesia Pertama
135076,INFOCOM LIMITED
135359,TheTubes Pty Ltd
135082,Labvantage Solutions Pvt. Ltd.
135088,Grid Technology Pty Ltd
134650,Politeknik Negeri Batam
135326,VOIPMONSTER PTY LTD T/A SCOOTNET
134656,PT Cheil Jedang Indonesia
134659,Diskominfo DKI Jakarta
134652,PPM Manajemen
134653,Universitas Muhammadiyah Prof. DR. HAMKA
135090,Star Particle Board Mills Limited
134868,SHARKTEL INFOCOM PRIVATE LIMITED
132938,Shri Vinayagaa Internet Pvt. Ltd.
136174,The Professional Communications Pvt Ltd
36496,Synapse Global Corporation
135100,Maxnet Online Limited
134892,TransMedia Technologies (AP) PVT LTD
55654,IAIN Surakarta
136253,Cloud Discovery HK LTD
135101,IFLIX Sdn. Bhd.
135106,CareTel Pty Ltd
133355,Politeknik Negeri Bandung
63570,
134926,Micro Hosting Private Limited
135108,Enosys Solutions Pty Ltd
45815,ESDS Software Solution Pvt. Ltd.
9558,PrimeCrown Technologies Private Limited
134655,PT. DUMAI MANDIRI NET
135118,The Corporation of the City of Adelaide
135112,Sharenet Limited
134895,NETIX BROADBAND
134896,Avenue Ecommerce Ltd
135135,SYDNEY SUPERDOME PTY LTD
135121,Prospa Advance Pty Ltd
45665,EdIT Counsel
135123,Samba Bank Limited
134900,Development Logics Solutions Pvt Ltd
135469,"Dinas Komunikasi, Informatika dan Statistik Provinsi Gorontalo"
59151,Bidang Layanan Teknologi dan Informasi Dinas Perhubungan
135130,Md. Wahid Murad T/A Anik Computer & Networking
64092,Kazi Saifuddin Munir t/a IT Consultants Ltd
59188,IndianOil Corporation Limited
24524,Pemerintah Daerah Provinsi Kalimantan Timur
64024,PT Yesi Media Utama
134658,PT JULIA MULTIMEDIA NUSANTARA
55354,Ace Internet Services Pty Ltd
134903,Smart Wi5 Pvt. Ltd.
134920,Thomson Reuters International Service Pvt Ltd.
135142,Enigma Solutions Limited
135270,NasdaqOMX
64025,PT Mitra Internet Makmur
135153,Kassawin Pty Ltd
135872,GTPL KCBPL BROADBAND PVT LTD
135154,Genesis Energy Limited
135155,Md. Anowar Hossain t/a Taltola.net
134907,Bharat VoIP Communications Pvt Ltd
63505,UIN Sunan Ampel - Surabaya
135201,siddhbali infotech pvt ltd.
135278,HOME BOX OFFICE (SINGAPORE) PTE LTD
18282,"TONAMI Internet Service(TONAMI TransportationCo.,Ltd.)"
134905,iGEN Networks Pvt Ltd
134906,Nanjil Internet Services Pvt Ltd
135320,Inventurus Knowledge Solutions Private Limited
135467,"PT. Bank Bukopin, Tbk"
135158,Softnet Limited
133287,Andhra Pradesh State FiberNet Limited
203554,Louis Vuitton Malletier SA
135160,INTERMEDIA.NET AUSTRALIA PTY. LTD.
135165,Laing O'Rourke Australia Pty Ltd
45318,Institut Teknologi Sumatera
137187,WorldLink Communications
135280,Sportsbet Pty Ltd
135166,Savills Management Services Limited
33452,Ridge Wireless
134975,RateGain Travel Technologies Private Limited
135255,Agrawal Technology Solutions
135140,"Qun Ying Network Technology (Hong Kong) Co., Limited"
63752,Hoa Binh Department of Information and Communications
45852,Bendigo and Adelaide Bank Limited
63548,LENOVO (BEIJING) Co.ltd
132956,V NET NETWORKS PVT LTD
134910,iEnergizer IT Services Pvt. Ltd.
134909,THE SOUTH INDIAN BANK LTD
63500,Lembaga Pengembangan Teknologi Informasi dan Komunikasi
135283,Trusted Source Pte Ltd
135292,Macquarie Media Limited
135285,Digital Connectivity Limited
135289,JBS Australia Pty Ltd
135288,Auckland Museum Trust Board
135224,EASY TELNET SERVICES PVT. LTD.
135291,APPTIO SINGAPORE PTE. LTD.
135290,SAN-IDC
133451,PC Soft Limited
135294,Queensland Airports Limited
135170,Servernet Services Pvt Ltd
64026,Pemerintah Kabupaten Cirebon
137101,RENU TECHNOLOGIES
7628,CorpCloud Pty Ltd
59157,Sekolah Tinggi Kesejahteraan Sosial
134661,SHINHAN INDO FINANCE
38756,PT Bintang Komunikasi Utama
135209,infinity wireless services private limited
59321,Eunoos Trade Center
135300,"Myanmar Broadband Telecom Co., Ltd"
135303,N.I.T.V Streamz Pvt. Ltd
135298,Ankabut Internet Service Provider
135297,IP Payments Pty Ltd
135301,iQ3 Pty Ltd.
135310,Inspire Broadband Limited
135311,Golam Mohammad T/A 29Communication
136032,NewMountainView Satellite Corporation
135314,IMCLOUD TECHNOLOGY COMPANY LIMITED
45995,SK planet
135317,BHP BILLITON IRON ORE PTY. LTD.
135321,Skynet Broadband Pty Ltd
135322,Ivy Institute Pty Ltd
135319,Wopop International Limited
135327,Cherry World Communication Pvt Ltd
4864,Paralekha Online
55923,Harbour IT Pty Ltd
135332,Pepper Group Limited
135461,PT Pelabuhan Indonesia I (Persero)
135328,Tangelo Services
64028,PT Denbe Anugerah Solusindo
135333,"CAMKOM CABLE TV CO, LTD."
135339,Fuad Muhammad Shorfuddin T/A Fissa Communication
64029,PT. RAMA WIMA NUSANTARA
134908,IKON BROADBAND PRIVATE LIMITED
135344,Transactor Technologies Limited
135347,Novum Networks (Operations) Pty Ltd
135351,SMSGlobal Pty Ltd
135353,MD SHIRAJUL HAIDER T/A Cue Club Technology
64030,Politeknik Negeri Semarang
135217,Peak Air Pvt Ltd
135439,PT ADNET MEDIA INDONESIA
9479,Operations & Technology Group
135372,Eyeota Pte Ltd
135313,Coca-Cola Amatil
137222,iSeek Data Centre
136187,Nixon Controls Pty Ltd
135395,Systems Limited
135363,"Beijing Dunhuang Heguang Information Technology Co.,Lt."
135365,Shanghai Youzu Information Technology Co. LTD
135323,Talk To You Soon Pty Limited
135368,SCENTRE LIMITED
135172,EZEENET INTERNET SOLUTIONS PVT LTD
17837,NHN KCP Corp.
135171,Balaji Infra Ray Private Limited
135267,D NEX TECHNOLOGY PVT LTD
135206,Bluwaves Internet Services India P. Ltd
135370,PT Telematika Mitrakreasi
135371,Fortune International Ltd.
135195,NS COMPUTERS
135173,INDIA METEOROLOGICAL DEPARTMENT
10121,RISK MANAGEMENT SOLUTIONS INDIA PRIVATE LIMITED
135266,AAKASH INTERNET SERVICES PRIVATE LIMITED
136314,Shaildhar Telecom Services Pvt Ltd
135269,Fast 4 Technologies
63741,DCNET Telecommunication joint stock company
63499,Universitas Negeri Padang
63744,DAINAM Securities Company
135384,Khyber Internet Services Provider Pvt. Ltd.
135198,Bombay Bullion Commmunication
59290,PT Altro Abirama
135385,Gough Group Limited
23575,SK Broadband Co Ltd
38682,National Institute of Environmental Research
135180,starlings wireless communications pvt ltd
135396,TAFE Queensland
135182,MORADABAD INTERNET SERVICES PRIVATE LIMITED
133393,Naki Host Limited
135184,TRUEiNET NETWORKS
135256,ONET DIGITAL NETWORKS PVT. LTD.
135405,WELINK
133354,PT Anugerah Karunia Perkasa Abadi
45315,PT POLARISNET
135407,Trans World Enterprise Services (Private) Limited
38760,PT Media Sarana Akses
24529,PT. Infotama Lintas Global
135261,Soft World Infonet
135192,Rv Broadband Services Pvt Ltd
9459,Konkuk University
135416,Confidence Electric Ltd.
135194,Axa Technologies Shared Services Private Limited
38157,Tentara Nasional Indonesia Angkatan Udara (TNI-AU)
135421,"SALKELD, MATTHEW T/A MATTHEW SALKELD CONSULTING"
135465,PT BINA TECHINDO SOLUTION
135440,PELABUHAN INDONESIA IV
135453,DISKOMINFO TANGERANG SELATAN
131789,SWITCHLINK PTY LTD
135490,Business Automation Ltd.
9554,LMAX Hong Kong Ltd
9801,Beijing Zhongguancun Information Technology Co. Ltd
135442,PT. ASDP INDONESIAFERRY (PERSERO)
135441,PT. FASA CENTRA ARTAJAYA
135500,R Systems International Limited
135494,Md. Shuzanur Rahman t/a Karsan Net
135496,UNIVERSITI KEBANGSAAN MALAYSIA
135397,Cigniti Technologies Limited
135444,PT Ikubaru Indonesia
135243,Lalitpur Power Generation Company Limited
135245,Bennett Coleman And Co Ltd
135250,LINKIN COMMUCATION PVT LTD
133116,SME Telecommunications Pty Ltd
63746,Institute of Information Technology (IOIT)
135443,PT. Finansia Pacifica Raya
135446,PT Sumber Cipta Multiniaga
135251,Microtel Internet Network Pvt Ltd
135237,Nettech Infovision Pvt. Ltd.
135545,Toshiba (Australia) Pty Ltd
135238,TransCentra FTS India Pvt Ltd
135519,Appscorp PTY LTD
63751,Vietcombank securities Company limited
134450,HostRoyale Technologies Pvt Ltd
135521,ROBERT BOSCH (SOUTH EAST ASIA) PTE. LTD.
56056,Sector 125
131471,Login.Me (Pvt) Ltd
135524,university of dhaka
135551,Malaysian Communication and Multimedia Commission
135447,PT. Bank Mega Tbk
131605,"Inventec Besta CO.,LTD"
135445,PT. Airpay International Indonesia
25687,"KVH INDUSTRIES,INC."
133204,BSL
132961,RGV Akshay communication Pvt. Ltd.
132776,V CONNECT TECHNOLOGIES PVT LTD
59158,PT Blambangan Cahaya Timur
133212,Gold Fields Australia Pty Ltd
133209,MIDLINK NETWORK SERVICES COMPANY LIMITED
132994,DENA BANK
59159,BADAN PENGKAJIAN DAN PENERAPAN TEKNOLOGI
133216,Yamaha Motor Australia
133218,Network Edge NZ Limited
45300,PT AJN Solusindo
45696,Pusat Pelaporan dan Analisis Transaksi Keuangan
133618,Trellian Pty. Limited
133721,KLICKZONE BROADBAND AND COMMUNICATIONS PRIVATE LIMITED
133118,China Unicom IP network
63889,Cloud Iv Limited
133325,powered by cloudKleyer
133086,eintellego Networks Pty Ltd
59334,BlackFiber customer Remote Staff
133318,Lohchab Network Private Limited
133330,Western Australian Sports Centre Trust
133328,Platinum Networks Pty Ltd
133974,Pinnacle Tele Services Pvt. Ltd.
58498,PT Infrastruktur Bisnis Sejahtera
133331,Infobase Limited
133332,Logic Communications Pty Ltd
59160,Badan Kependudukan dan Keluarga Berencana Nasional
133088,Viteos Capital Market Services Limited
133087,DST Worlwide Services India Pvt. Ltd.
133860,Transunion Cibil Limited
58789,"DUNAMIS Co.,Ltd"
58530,PingCo Pty Ltd
59356,VMCENTRAL Cloud Services
133337,PT Menara Sinar Semesta
133370,TODD ENERGY LIMITED
131463,STN COMMUNICATION & ADVERTISING PVT LTD
133374,Md. Taskin Mahmood trading as BUCT-
56065,BLACKBOARD AUSTRALIA PTY LIMITED
131398,Lotte Data Communication Company Limited
26178,Atkins
133371,ForwardIT
133377,"IBM Business Services, Inc"
58792,"WirelessGate, Inc."
59273,PT KOMUNIKASI LINTAS NUSA
133394,C2A.COM.
131895,Okinawa Institute of science and technology
131405,Saigon Newport
133134,AION TECHNOLOGIES PTE LTD
133390,Cosmo System Pte Ltd
59275,Universitas Muhammadiyah Surakarta
59327,ADVANCED TECHPRO SERVICES PRIVATE LIMITED
133345,KEMENKO POLHUKAM RI
133093,Comwire IT Pty Ltd
59324,Alltraders Pty Ltd
59276,PT Jaringan Multimedia Indonesia
58722,51 JALAN LANJUT
133397,MESSAGE4U PTY LTD
133396,TEAMnetwork Systems Ltd
133292,Oberthur Technology India Private limited
38722,7th Floor One E-Com Center
55343,ACS of the Philippines
133391,SYSNETPRO SOLUTION PTE LTD
133404,Online Republic Limited
131589,Foxconn Technology Group
59074,"TAIKANG INSURANCE GROUP CO.,LTD."
133427,OPTOMA PROJECTORS INDIA PRIVATE LIMITED
133556,DCSI Business Broadband
133285,CNS Infotel Services Pvt. Ltd.
58880,Echidna Software Pvt. Ltd
133409,Global IP and Support Services Limited Partnership
131402,FPT Software Company limited
131590,Taiwan Cooperative Bank
133413,LicenSys
133195,PERFETTI VAN MELLE ASIA PACIFIC PTE LTD - ROHQ
133415,Tango Technology
59279,PT Raja Mitra Informatika
133282,Solverminds and solutions Technologies pvt Ltd
131401,Department of Information and Communication of Vinh Phuc
59280,PT. Kaili Global
58963,Infonet online solutions private limited
59242,Tullow Bangladesh Ltd. (A wholly owned member of KrisEnergy Group)
133288,Balasai Net Pvt. Ltd.
59261,TRIJIT TECHNOLOGIES PVT LTD
61262,Globetouch (Netherlands) B.V.
394298,Globetouch Inc
133422,Aviva Asia Pte Ltd
38823,PINC AS
133430,Islami Bank Bangladesh Limited
133431,Acurix Networks Pty Ltd
133602,Neos ANZ Pty Ltd
64005,KaritKarma Limited
133435,REMMAH PROPERTIES PTY LTD
131587,Mega International Commercial Bank
133344,PT MetraPlasa
133281,Kavach Networks Pvt Ltd
24337,SkytelecomTransit provider and ISP in Vientiene.
133438,St John Ambulance Western Australia Ltd.
133348,CNOOC SES LTD.
133089,Qualcomm Inc
132053,Qualcomm Inc
133346,PT Global Digital Niaga
59342,ABS/BBS-
133449,VASTNET LLP
131588,"Financial Information Service Co., Ltd."
55569,Criteo APAC
131759,PT. Web Data Solusindo
133453,Mogul Service and Support LLC
131404,Masters Technology Corporation
136256,Sky Media Solution Limited
131734,Universitas Islam Negeri Syarif Hidayatullah Jakarta
18378,National Institute of Water and Atmospheric Research Ltd
55953,"Room 704, ChinaChen Leighton Plaza"
29713,Reliable Hosting Services
9795,"Ramsay Health Care, Health Services, Sydney Australia"
134634,Sekretariat Daerah Kota Salatiga
45925,ASN For Teletalk Bangladesh Ltd.
134819,GOVT OF INDIA
134822,GOVT OF INDIA
133233,S.N. Bose National Centre for basic sceinces
59093,IMABARI CATV CORPORATION
59353,Spark Systems Ltd.
135039,Code Valley Corp Pty Ltd
133349,PT Jasa Utama Capital
59010,"UnionFriend Network information service Co.,LTD"
133470,Integrated Health Information Systems Pte Ltd
133471,Integrated Health Information Systems Pte Ltd
59355,"Arif Azim Co LTD. First Floor, Zarnigar Hotel"
133384,5BB Broadband
62713,"PubMatic, Inc."
45724,"Multi Media Access, PT"
59366,eBusinessBPO Inc.
59361,Dhaka Electric Supply Company Limited (DESCO)
131407,Sai Gon CTT
37999,Television New Zealand
2345,Orange
59364,vHost Holdings Pte Ltd
133494,AIR NETWORKS WISP ASN
133236,A3logics india Private Limited
133461,Eqhost Sdn Bhd
133491,Synchronoss Technologies India Private Limited
133498,De La Salle University
54229,"Airbnb, Inc."
133164,Fiber At Home City Networks Sdn Bhd
55845,Yieldbroker Pty Limited
133488,service limited
61200,MediaMonks Multimedia Holding B.V.
59367,30 Bukit Pasoh Road
131409,BVIS Royal
131408,TPBANK-
131411,VietNamNet
133500,"Lao Gateway Co., Ltd"
59368,R & G Technologies
58796,"Lot No. 77-1, 1st Floor, Wisma New Far East, Jalan Lintas"
133247,Sanchit Infocomm Pvt. Ltd.
45181,LocalCloud Limited
131168,Payment Express Limited
55816,Bank Alfalah Limited
59193,IIT Hyderabad
133674,Adarsh Infosolutions
38330,Speedweb Network
18159,Netspeed Data Ltd
133509,Evolve IT Australia
133521,Unmetered Servers Pty Ltd
59370,Access World Tech Pvt. Ltd.
23735,EOL (Enternet Online Ltd)
133578,TOURICO HOLIDAYS HONG KONG LIMITED
133357,TELKOM UNIVERSITY
133230,Aristocrat Technologies India Pvt Ltd
63488,PT Total Trimitra Teknologi
63840,Live Network & System
134359,Wanna Internet Limited
15580,Allianz Technology SE
133084,Jisc Services Limited
133533,TRISTAR ISP
9913,Internet Information Group
133249,SEVEN INFOTECH
133535,PRIMABANANEN PTE. LTD.
133530,ATLASSIAN PTY LTD
133520,DSP BlackRock Investment Managers Pvt. Ltd
136747,"dwell Electric Appliance Co., Ltd."
135099,AROWANA PTY. LTD. T/A CHOICE IT
59376,Expeed Technology Pty Ltd
133546,Bell Potter Securities Ltd
133534,Ladbrokes Digital Australia Pty Ltd
133317,srinagar Net tech P ltd
133540,EarthFactor Pvt Ltd
55839,Microsense Private Limited
59349,GMO-Z.COM PTE. LTD.
59097,"Okinawa Cross Head Co., Ltd."
131581,INPEX Australia
38767,PT Awan Media Semesta
24169,Chuan Chan Co. Ltd.
59379,EFFICIENT ELECTRICALS ONLINE SOLUTIONS (IND) PVT LTD
63489,Balai Pelatihan Riset TIK BLSDM Kemkominfo
23659,APNIC HEITECH ASN
133551,TELEFONIX TECHNOLOGY GROUP PTY LTD T/A Azentro
133553,AMAZE360 PTY LTD
56210,AdvanceNet Telecom
134253,Transparent Value Private Limited
134463,Karara Mining Limited
134515,NOV Rig Solutions Pte Ltd
45720,Lembaga Pengelola Dana Bergulir
63878,PT Victory Network Indonesia
63886,Universitas Pembangunan Nasional Veteran Yogyakarta
7712,Sabay Digital (Cambodia)
133588,Sabay Digital Group
27568,Broadstripe
131412,State Audit Office of Vietnam
133587,Bain and Company
133582,Mind Australia
133584,Hills Limited
53580,"MARKETO, Inc."
45454,"Web24 Virtual & Dedicated hosting service provider, Melb, Australia"
55854,3 Killiney Road #09-01/06
133312,LALCO PRIVATE LIMITED
133600,ESSEC
133603,Evision Pty Ltd
133259,Solutions Enterprise Pvt Ltd
133604,MidCentral District Health Board
10200,Web hosting provider and ISP connectivity.
59073,Bank of China Limited
132196,DANAWA RESOURCES SDN BHD
133359,PT. Erudeye Indonesia
133313,Saha Institute of Nuclear Physics
133262,Tracmail I Pvt Ltd
133616,Beachhead Group Pty. Ltd.
17931,"Netforest,Inc."
131417,Vietnam National Coaland Mineral Industries Holding Corporation Limited
134985,Digital Accord Pty Ltd
63519,73 Sydney St
37922,"Cable TV Yamagata Co.,Ltd."
9974,Korea Racing Association
131419,"Smartlink Card., JSC"
133266,NET TECH SERVICES INDIA PVT. LTD.
133609,Infinity Supercorridor Sdn Bhd
133144,"8x8, Inc."
131719,Dinas Perhubungan Kominfo Provinsi Sumatera Selatan
58414,Computershare Technology Services
64010,BasicBrix LLP
55715,113 Bank Street
7563,Korea Internet Security Agency
17589,GABIA Inc.
38319,"Lincoln University, Canterbury, New Zealand"
135670,"Thai Insurers Datanet Co., Ltd."
58819,PT Arsenet Global Solusi
38258,ASN for Asia Pacific
133028,EVRY INDIA PRIVATE LIMITED
58983,ACODA Networks Sdn Bhd
133052,FX Corporate LLC
133048,Caption It Pty Ltd
55511,Vimpelcom Lao Co Ltd
133055,Ameriprise India Pvt Ltd
133057,The Trustee for THE BOWEN FAMILY TRUST t/a BES IT Systems
133051,COMMERCIAL BANK OF CEYLON PLC
134433,REDSHIELD SECURITY LIMITED
133062,Reckon Limited
133114,ControlVM Sdn. Bhd.
133066,Ariana Network Services Co
132583,Core Desktop Pty Ltd
133060,Silverain Technology Pty Ltd
132678,Universitas Jember
133046,IPHUB Pty Ltd
132977,Kaizen Systems
132984,Uka Tarsadia Unviersity
131389,SeABank
133094,Harry Perkins Institute of Medical Research Inc
38891,"Measat Transit, Measat Teleport and Broadcast Centre Cyberjaya"
37907,"DigiRock, Inc."
45481,Digital Sense Data Centre Hosting Brisbane
9934,Mongolia Telecom
133044,Sol1 Pty Ltd
131390,Vietnam E-commerce Development Centre
131403,ICSOFT Joint Stock Company
134642,Bank Shinhan Indonesia
133126,ERANET INTERNATIONAL LIMITED
58821,PT Lintas Jaringan Nusantara
58822,Universitas Negeri Surabaya
132831,EziNET Limited
133475,New York University ASN
132310,ED & F Man Capital Markets Hong Kong Limited
45884,RVR Infrastructure Limited Service provider hyderabad india
133137,Bemobile LTD
133102,Sydney Anglican Home Mission Society Council
9889,Auckland
133100,Dedicated Servers Australia
33047,"Instart Logic, Inc"
59207,SYD Office
55757,Synechron Inc.
38826,Infinite Networks Pty Ltd
133108,Wanganui District Council
133143,Medihost Solutions Pty Ltd
133187,Ashnet Limited
131394,Cloudovs Vietnam Technology Joint Stock Company
59215,CrudeArea Web Private Limited
59209,Walton Hi-Tech Industries Ltd
59221,FITH Media Private Limited
59210,PhoenixNAP
59131,Universitas Katolik Soegijapranata
59132,Bank Indonesia
133141,NetZone Limited
131199,"Nexeon Technologies, Inc."
